FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
10652,United,8953,ATL,MIA,05/11/2024 21:53,9/1/2024 22:16,05/12/2024 01:33,9/2/2024 3:10,17,Weather,False,False,Boeing 777,N33279,803
10653,United,7482,ATL,MIA,05/11/2024 15:05,9/1/2024 15:20,05/11/2024 21:47,9/1/2024 16:11,6,Maintenance,True,True,Airbus A320,N54974,2270
10654,United,5245,LAX,SFO,05/11/2024 21:14,9/1/2024 21:14,05/11/2024 23:01,9/2/2024 1:27,13,Air Traffic Control,True,False,Boeing 737,N64457,2877
10655,United,2606,ORD,SEA,05/11/2024 06:53,9/1/2024 7:09,05/11/2024 10:37,9/1/2024 10:22,29,Maintenance,False,False,Airbus A320,N66492,1602
10656,Southwest,9460,ATL,BOS,05/11/2024 01:48,9/1/2024 1:49,05/11/2024 03:17,9/1/2024 5:43,-5,,False,False,Boeing 777,N38876,2302
10657,United,3402,ATL,JFK,05/11/2024 11:06,9/1/2024 11:35,05/11/2024 14:37,9/1/2024 13:25,19,Air Traffic Control,True,False,Boeing 737,N33350,1955
10658,Southwest,1082,DFW,SFO,05/11/2024 16:16,9/1/2024 16:35,05/11/2024 17:58,9/1/2024 22:06,-10,,False,False,Boeing 777,N61443,469
10659,Southwest,8204,ORD,SFO,05/11/2024 22:36,9/1/2024 22:59,05/12/2024 01:49,9/2/2024 0:41,5,Maintenance,False,True,Boeing 737,N59417,2491
10660,Southwest,3377,ORD,SEA,05/11/2024 08:24,9/1/2024 8:37,05/11/2024 15:06,9/1/2024 13:32,8,Weather,True,False,Boeing 777,N87787,2539
10661,United,6526,DFW,SEA,05/11/2024 02:20,9/1/2024 2:45,05/11/2024 08:53,9/1/2024 7:13,-7,,False,False,Boeing 737,N15707,2007
10662,Southwest,7518,LAX,SEA,05/11/2024 02:17,9/1/2024 2:32,05/11/2024 05:15,9/1/2024 8:17,0,,False,True,Boeing 737,N73558,2094
10663,Delta,8589,LAX,SEA,05/11/2024 02:02,9/1/2024 2:31,05/11/2024 05:08,9/1/2024 7:14,12,Maintenance,False,True,Airbus A320,N37718,1446
10664,United,1189,ORD,BOS,05/11/2024 09:45,9/1/2024 9:51,05/11/2024 12:57,9/1/2024 13:35,-10,,False,False,Boeing 777,N97373,164
10665,Southwest,8962,ORD,SFO,05/11/2024 05:23,9/1/2024 5:48,05/11/2024 12:08,9/1/2024 11:29,6,Maintenance,True,False,Boeing 777,N79862,1177
10666,Delta,7424,JFK,BOS,05/11/2024 03:54,9/1/2024 4:23,05/11/2024 08:42,9/1/2024 8:17,23,Weather,False,True,Airbus A320,N40909,1948
10667,Southwest,1576,ATL,SEA,05/11/2024 14:06,9/1/2024 14:10,05/11/2024 20:45,9/1/2024 18:17,11,Weather,True,True,Boeing 737,N36543,2674
10668,United,1778,ORD,SFO,05/11/2024 01:11,9/1/2024 1:24,05/11/2024 07:53,9/1/2024 7:13,2,Maintenance,False,False,Boeing 777,N67903,671
10669,Southwest,4783,ORD,JFK,05/11/2024 08:43,9/1/2024 8:43,05/11/2024 11:00,9/1/2024 11:13,30,Maintenance,False,True,Boeing 737,N46371,2010
10670,Delta,5142,ORD,SFO,05/11/2024 14:18,9/1/2024 14:26,05/11/2024 19:40,9/1/2024 20:45,27,Weather,False,True,Boeing 737,N95834,2667
10671,American Airlines,426,LAX,JFK,05/11/2024 05:30,9/1/2024 5:47,05/11/2024 07:34,9/1/2024 10:29,-1,,True,True,Airbus A320,N47189,2622
10672,United,2337,DFW,JFK,05/11/2024 05:15,9/1/2024 5:23,05/11/2024 12:12,9/1/2024 10:43,28,Air Traffic Control,False,True,Boeing 777,N15888,2751
10673,Delta,2291,LAX,JFK,05/11/2024 01:47,9/1/2024 1:51,05/11/2024 03:22,9/1/2024 7:17,30,Weather,True,True,Boeing 737,N14350,1654
10674,Delta,4213,LAX,BOS,05/11/2024 20:16,9/1/2024 20:33,05/11/2024 23:12,9/1/2024 23:44,28,Air Traffic Control,True,False,Boeing 737,N50000,350
10675,Delta,6462,ATL,MIA,05/11/2024 05:13,9/1/2024 5:36,05/11/2024 08:00,9/1/2024 9:20,7,Air Traffic Control,False,True,Airbus A320,N19210,632
10676,Southwest,534,ATL,JFK,05/11/2024 07:02,9/1/2024 7:29,05/11/2024 12:27,9/1/2024 13:24,22,Weather,False,True,Airbus A320,N55033,2233
10677,Delta,9436,DFW,SFO,05/11/2024 18:19,9/1/2024 18:38,05/11/2024 21:55,9/1/2024 22:37,18,Maintenance,True,True,Airbus A320,N58074,1991
10678,United,1993,ORD,BOS,05/11/2024 21:46,9/1/2024 21:48,05/12/2024 04:17,9/1/2024 22:52,6,Maintenance,False,True,Boeing 737,N13375,2501
10679,American Airlines,7382,LAX,SEA,05/11/2024 21:36,9/1/2024 21:53,05/11/2024 23:55,9/2/2024 2:32,-4,,True,True,Boeing 737,N97962,345
10680,United,1787,DFW,BOS,05/11/2024 15:44,9/1/2024 15:46,05/11/2024 19:27,9/1/2024 21:34,-10,,True,False,Boeing 737,N24186,2501
10681,American Airlines,9082,ATL,JFK,05/11/2024 06:41,9/1/2024 6:45,05/11/2024 13:25,9/1/2024 7:45,4,Maintenance,True,False,Boeing 777,N13320,1700
10682,Southwest,4084,DFW,JFK,05/11/2024 19:40,9/1/2024 19:50,05/11/2024 23:10,9/1/2024 22:05,25,Air Traffic Control,True,False,Boeing 777,N64170,1352
10683,United,918,DFW,BOS,05/11/2024 09:09,9/1/2024 9:35,05/11/2024 15:03,9/1/2024 14:30,21,Weather,True,True,Boeing 777,N79014,437
10684,United,1425,ATL,JFK,05/11/2024 22:08,9/1/2024 22:23,05/12/2024 00:07,9/1/2024 23:23,15,Air Traffic Control,False,True,Boeing 737,N45059,216
10685,Delta,7502,DFW,JFK,05/11/2024 21:49,9/1/2024 22:02,05/12/2024 02:50,9/2/2024 3:03,14,Maintenance,False,True,Boeing 777,N71170,2532
10686,American Airlines,2668,ATL,JFK,05/11/2024 16:25,9/1/2024 16:36,05/11/2024 22:12,9/1/2024 19:44,19,Maintenance,True,False,Airbus A320,N98977,2589
10687,United,4370,DFW,BOS,05/11/2024 15:14,9/1/2024 15:34,05/11/2024 18:02,9/1/2024 19:30,16,Weather,False,True,Boeing 777,N26466,2536
10688,Southwest,4091,ORD,BOS,05/11/2024 14:11,9/1/2024 14:28,05/11/2024 20:50,9/1/2024 18:05,-6,,True,True,Boeing 777,N17673,491
10689,United,3761,DFW,JFK,05/11/2024 00:43,9/1/2024 1:13,05/11/2024 04:33,9/1/2024 1:38,-5,,True,True,Boeing 737,N37763,511
10690,United,6536,ORD,MIA,05/11/2024 11:40,9/1/2024 11:59,05/11/2024 18:12,9/1/2024 14:50,10,Weather,False,True,Boeing 777,N37437,808
10691,Delta,612,ORD,JFK,05/11/2024 20:33,9/1/2024 20:42,05/12/2024 00:50,9/2/2024 0:54,21,Maintenance,True,True,Boeing 777,N37245,2514
10692,American Airlines,7312,JFK,MIA,05/11/2024 18:22,9/1/2024 18:51,05/11/2024 20:19,9/1/2024 22:15,-7,,False,False,Boeing 737,N47431,402
10693,Southwest,7867,JFK,SEA,05/11/2024 13:23,9/1/2024 13:35,05/11/2024 15:57,9/1/2024 17:49,26,Air Traffic Control,False,True,Boeing 777,N94100,894
10694,United,6988,LAX,SEA,05/11/2024 17:54,9/1/2024 17:56,05/11/2024 19:29,9/1/2024 22:59,5,Air Traffic Control,False,False,Airbus A320,N37180,2823
10695,American Airlines,6296,ORD,MIA,05/11/2024 01:53,9/1/2024 2:12,05/11/2024 08:32,9/1/2024 5:53,0,,False,True,Boeing 737,N45222,1161
10696,United,3796,DFW,SEA,05/11/2024 18:15,9/1/2024 18:31,05/11/2024 21:46,9/2/2024 0:39,24,Air Traffic Control,False,False,Boeing 737,N24544,2838
10697,American Airlines,9491,ATL,SEA,05/11/2024 18:09,9/1/2024 18:38,05/12/2024 00:48,9/1/2024 20:38,29,Air Traffic Control,True,False,Airbus A320,N29957,469
10698,Southwest,4267,ATL,MIA,05/11/2024 14:33,9/1/2024 14:40,05/11/2024 19:45,9/1/2024 21:03,30,Air Traffic Control,True,True,Boeing 777,N21255,1357
10699,United,7546,ORD,MIA,05/11/2024 02:27,9/1/2024 2:30,05/11/2024 08:36,9/1/2024 3:17,-10,,True,False,Airbus A320,N38752,2399
10700,American Airlines,2589,DFW,BOS,05/11/2024 17:16,9/1/2024 17:43,05/11/2024 19:01,9/1/2024 21:26,10,Weather,False,False,Airbus A320,N26862,1216
10701,Delta,6164,ORD,MIA,05/11/2024 21:56,9/1/2024 22:02,05/12/2024 02:18,9/2/2024 2:58,2,Weather,False,True,Boeing 737,N44089,1276
10702,American Airlines,7379,ATL,SFO,05/11/2024 11:55,9/1/2024 12:03,05/11/2024 18:08,9/1/2024 16:06,11,Maintenance,False,False,Boeing 777,N49100,2632
10703,American Airlines,2932,JFK,SEA,05/11/2024 22:27,9/1/2024 22:48,05/12/2024 04:54,9/2/2024 3:19,-8,,False,False,Airbus A320,N12629,1304
10704,Delta,823,ATL,SFO,05/11/2024 10:00,9/1/2024 10:15,05/11/2024 14:11,9/1/2024 13:21,21,Weather,True,True,Airbus A320,N14293,177
10705,American Airlines,8454,JFK,JFK,05/11/2024 05:42,9/1/2024 5:48,05/11/2024 09:28,9/1/2024 9:33,-9,,True,True,Airbus A320,N21269,157
10706,United,3774,ATL,SFO,05/11/2024 05:25,9/1/2024 5:36,05/11/2024 07:11,9/1/2024 7:32,7,Air Traffic Control,False,False,Boeing 777,N61823,368
10707,Delta,9914,LAX,JFK,05/11/2024 16:59,9/1/2024 17:08,05/11/2024 18:35,9/1/2024 20:29,30,Weather,True,False,Boeing 737,N13536,1707
10708,United,6101,ATL,SEA,05/11/2024 06:01,9/1/2024 6:25,05/11/2024 10:24,9/1/2024 8:27,26,Weather,True,False,Boeing 737,N42085,1048
10709,Delta,3673,DFW,SEA,05/11/2024 11:50,9/1/2024 12:08,05/11/2024 13:04,9/1/2024 15:08,18,Maintenance,True,True,Airbus A320,N21810,2101
10710,American Airlines,278,JFK,BOS,05/11/2024 19:53,9/1/2024 20:16,05/12/2024 02:06,9/1/2024 21:46,-7,,False,False,Airbus A320,N28357,414
10711,Delta,6788,JFK,BOS,05/11/2024 22:32,9/1/2024 22:45,05/12/2024 00:54,9/2/2024 0:47,15,Maintenance,True,False,Airbus A320,N97784,736
10712,Delta,8271,JFK,MIA,05/11/2024 01:17,9/1/2024 1:34,05/11/2024 06:14,9/1/2024 4:16,-1,,False,False,Airbus A320,N48832,258
10713,United,9472,DFW,MIA,05/11/2024 01:10,9/1/2024 1:13,05/11/2024 04:56,9/1/2024 7:18,8,Maintenance,True,True,Airbus A320,N10733,2563
10714,American Airlines,2542,ATL,JFK,05/11/2024 06:39,9/1/2024 6:56,05/11/2024 10:54,9/1/2024 12:56,17,Maintenance,True,True,Boeing 737,N19547,1950
10715,United,5612,DFW,SEA,05/11/2024 20:55,9/1/2024 21:14,05/11/2024 22:51,9/1/2024 21:49,-6,,False,False,Boeing 777,N44149,653
10716,United,2557,JFK,JFK,05/11/2024 01:23,9/1/2024 1:26,05/11/2024 07:15,9/1/2024 2:40,17,Air Traffic Control,False,True,Boeing 777,N69217,2551
10717,Southwest,3379,ORD,BOS,05/11/2024 17:43,9/1/2024 18:05,05/11/2024 19:26,9/1/2024 19:37,-6,,False,False,Boeing 737,N24561,2195
10718,American Airlines,4185,ATL,MIA,05/11/2024 10:08,9/1/2024 10:19,05/11/2024 16:35,9/1/2024 11:00,-8,,True,True,Boeing 737,N78050,1034
10719,Southwest,3943,ORD,JFK,05/11/2024 19:20,9/1/2024 19:20,05/12/2024 02:15,9/1/2024 21:12,-8,,True,True,Boeing 737,N72749,1681
10720,Southwest,1167,JFK,JFK,05/11/2024 23:39,9/2/2024 0:03,05/12/2024 06:38,9/2/2024 1:33,-6,,True,True,Airbus A320,N59459,2114
10721,Delta,2136,JFK,JFK,05/11/2024 11:57,9/1/2024 12:09,05/11/2024 14:57,9/1/2024 15:02,5,Air Traffic Control,False,False,Boeing 737,N45710,2626
10722,Delta,7853,LAX,JFK,05/11/2024 17:32,9/1/2024 17:35,05/11/2024 21:04,9/1/2024 19:50,18,Weather,False,False,Boeing 737,N61072,2376
10723,Southwest,9920,JFK,MIA,05/11/2024 19:04,9/1/2024 19:28,05/11/2024 22:41,9/1/2024 21:58,-6,,True,False,Boeing 737,N34501,1529
10724,American Airlines,7806,DFW,JFK,05/11/2024 00:51,9/1/2024 0:57,05/11/2024 04:30,9/1/2024 4:20,29,Air Traffic Control,True,False,Boeing 737,N45171,2767
10725,Southwest,5018,ATL,JFK,05/11/2024 02:43,9/1/2024 3:11,05/11/2024 07:04,9/1/2024 7:39,-4,,True,False,Airbus A320,N15097,765
10726,Delta,5427,ORD,SFO,05/11/2024 01:33,9/1/2024 1:56,05/11/2024 03:31,9/1/2024 4:53,20,Air Traffic Control,True,True,Airbus A320,N83602,443
10727,American Airlines,5293,ATL,SEA,05/11/2024 04:40,9/1/2024 5:07,05/11/2024 06:20,9/1/2024 6:08,28,Weather,True,True,Boeing 737,N90256,525
10728,American Airlines,8861,LAX,JFK,05/11/2024 23:14,9/1/2024 23:36,05/12/2024 01:00,9/2/2024 2:31,17,Air Traffic Control,True,True,Boeing 777,N50185,1217
10729,American Airlines,8062,ORD,SEA,05/11/2024 15:14,9/1/2024 15:20,05/11/2024 18:32,9/1/2024 20:06,-8,,True,False,Airbus A320,N56355,1176
10730,United,7427,ATL,SFO,05/11/2024 07:32,9/1/2024 7:54,05/11/2024 10:38,9/1/2024 8:27,-5,,False,False,Boeing 777,N50782,2395
10731,Southwest,5964,ATL,MIA,05/11/2024 16:17,9/1/2024 16:37,05/11/2024 22:59,9/1/2024 21:45,28,Maintenance,False,False,Airbus A320,N75994,958
10732,Southwest,9227,LAX,MIA,05/11/2024 00:59,9/1/2024 1:27,05/11/2024 06:23,9/1/2024 6:52,-7,,False,True,Boeing 777,N36839,954
10733,Delta,3089,JFK,SFO,05/11/2024 10:45,9/1/2024 10:56,05/11/2024 15:27,9/1/2024 16:43,-2,,False,False,Boeing 737,N73646,2227
10734,American Airlines,5822,JFK,JFK,05/11/2024 23:58,9/2/2024 0:18,05/12/2024 01:13,9/2/2024 4:50,-8,,False,True,Airbus A320,N25423,2172
10735,United,5194,DFW,JFK,05/11/2024 16:03,9/1/2024 16:15,05/11/2024 22:10,9/1/2024 19:08,5,Maintenance,True,True,Boeing 777,N29087,2297
10736,United,6104,ORD,BOS,05/11/2024 13:36,9/1/2024 14:00,05/11/2024 14:37,9/1/2024 14:52,16,Maintenance,True,True,Boeing 737,N79550,2930
10737,American Airlines,6664,ATL,SEA,05/11/2024 06:48,9/1/2024 7:09,05/11/2024 08:05,9/1/2024 13:05,17,Weather,True,False,Boeing 777,N77058,290
10738,United,548,LAX,SFO,05/11/2024 12:11,9/1/2024 12:31,05/11/2024 14:10,9/1/2024 13:28,17,Air Traffic Control,True,True,Boeing 777,N35452,803
10739,Southwest,9396,JFK,MIA,05/11/2024 01:47,9/1/2024 1:57,05/11/2024 04:06,9/1/2024 4:00,13,Air Traffic Control,True,True,Boeing 737,N88207,2726
10740,Southwest,1808,DFW,SEA,05/11/2024 14:11,9/1/2024 14:33,05/11/2024 15:27,9/1/2024 18:14,3,Maintenance,False,True,Boeing 777,N64014,2320
10741,Southwest,5525,LAX,JFK,05/11/2024 00:51,9/1/2024 1:10,05/11/2024 07:43,9/1/2024 3:09,18,Air Traffic Control,False,True,Boeing 777,N40319,1479
10742,Delta,1599,ATL,JFK,05/11/2024 13:16,9/1/2024 13:25,05/11/2024 16:19,9/1/2024 19:14,-2,,True,True,Airbus A320,N64306,1120
10743,American Airlines,7503,ORD,BOS,05/11/2024 03:34,9/1/2024 4:01,05/11/2024 05:39,9/1/2024 9:57,23,Air Traffic Control,True,False,Boeing 737,N65299,308
10744,American Airlines,7171,LAX,BOS,05/11/2024 15:10,9/1/2024 15:17,05/11/2024 17:05,9/1/2024 21:25,15,Air Traffic Control,True,False,Boeing 737,N40753,299
10745,Delta,2347,DFW,JFK,05/11/2024 11:05,9/1/2024 11:11,05/11/2024 15:12,9/1/2024 14:09,4,Weather,False,False,Airbus A320,N13057,1301
10746,Delta,2060,ORD,SEA,05/11/2024 14:09,9/1/2024 14:14,05/11/2024 20:02,9/1/2024 20:08,-1,,True,False,Airbus A320,N69476,1911
10747,United,3705,JFK,SFO,05/11/2024 20:53,9/1/2024 20:57,05/12/2024 02:32,9/2/2024 3:06,13,Weather,False,True,Boeing 777,N87516,1675
10748,Southwest,2923,ORD,JFK,05/11/2024 23:41,9/2/2024 0:11,05/12/2024 05:28,9/2/2024 1:39,-2,,True,False,Boeing 737,N61764,2595
10749,Southwest,216,ATL,BOS,05/11/2024 21:54,9/1/2024 22:05,05/11/2024 23:05,9/1/2024 23:15,21,Air Traffic Control,False,True,Boeing 777,N78264,1699
10750,Delta,1594,LAX,SFO,05/11/2024 11:03,9/1/2024 11:17,05/11/2024 13:03,9/1/2024 12:09,6,Maintenance,False,False,Boeing 777,N17855,2781
10751,Southwest,2360,LAX,SFO,05/11/2024 10:54,9/1/2024 11:02,05/11/2024 16:27,9/1/2024 12:02,8,Weather,False,False,Airbus A320,N13131,2335
10752,Delta,9951,DFW,JFK,05/11/2024 13:05,9/1/2024 13:13,05/11/2024 14:30,9/1/2024 17:19,14,Weather,True,False,Boeing 737,N11934,1783
10753,United,6845,JFK,BOS,05/11/2024 05:17,9/1/2024 5:39,05/11/2024 11:08,9/1/2024 10:38,21,Air Traffic Control,True,False,Airbus A320,N70691,2856
10754,United,5559,ATL,MIA,05/11/2024 22:29,9/1/2024 22:31,05/11/2024 23:57,9/2/2024 2:50,21,Weather,True,False,Boeing 737,N75699,1922
10755,United,2109,JFK,BOS,05/11/2024 08:37,9/1/2024 8:53,05/11/2024 14:45,9/1/2024 12:56,19,Maintenance,True,False,Airbus A320,N59954,2227
10756,Delta,7276,DFW,JFK,05/11/2024 15:39,9/1/2024 16:04,05/11/2024 20:40,9/1/2024 21:30,-9,,False,True,Boeing 737,N18278,1825
10757,United,3824,ORD,MIA,05/11/2024 12:50,9/1/2024 12:56,05/11/2024 15:21,9/1/2024 18:47,-3,,False,True,Airbus A320,N85822,2894
10758,United,6096,DFW,BOS,05/11/2024 02:12,9/1/2024 2:16,05/11/2024 03:42,9/1/2024 8:03,-9,,True,False,Boeing 737,N84530,2582
10759,Southwest,6279,ORD,JFK,05/11/2024 03:06,9/1/2024 3:15,05/11/2024 08:40,9/1/2024 7:21,15,Weather,False,True,Boeing 737,N52240,2809
10760,Southwest,4153,LAX,SEA,05/11/2024 21:06,9/1/2024 21:22,05/12/2024 00:38,9/1/2024 22:28,22,Maintenance,True,True,Boeing 777,N80421,2692
10761,Delta,5665,LAX,JFK,05/11/2024 01:41,9/1/2024 1:55,05/11/2024 04:28,9/1/2024 8:07,26,Maintenance,False,True,Boeing 737,N19693,1693
10762,Delta,809,ORD,MIA,05/11/2024 14:27,9/1/2024 14:40,05/11/2024 17:17,9/1/2024 17:51,24,Air Traffic Control,True,True,Boeing 737,N47529,2738
10763,United,8937,ORD,SFO,05/11/2024 05:16,9/1/2024 5:25,05/11/2024 10:13,9/1/2024 8:13,-3,,True,True,Airbus A320,N12281,1201
10764,American Airlines,6871,LAX,BOS,05/11/2024 07:30,9/1/2024 8:00,05/11/2024 10:41,9/1/2024 9:38,8,Maintenance,True,False,Boeing 777,N50043,567
10765,American Airlines,3192,JFK,MIA,05/11/2024 22:39,9/1/2024 22:51,05/11/2024 23:44,9/2/2024 3:05,26,Maintenance,True,False,Boeing 777,N35405,351
10766,American Airlines,9870,DFW,SFO,05/11/2024 13:07,9/1/2024 13:21,05/11/2024 14:21,9/1/2024 16:31,24,Maintenance,False,False,Airbus A320,N75680,799
10767,United,5686,DFW,MIA,05/11/2024 16:40,9/1/2024 16:51,05/11/2024 18:26,9/1/2024 18:06,26,Weather,True,True,Boeing 777,N55201,2261
10768,Delta,9381,DFW,BOS,05/11/2024 11:51,9/1/2024 12:03,05/11/2024 18:39,9/1/2024 17:17,26,Maintenance,True,False,Airbus A320,N88517,2950
10769,United,9932,ORD,MIA,05/11/2024 09:26,9/1/2024 9:54,05/11/2024 14:43,9/1/2024 14:33,7,Air Traffic Control,True,True,Boeing 737,N67254,841
10770,American Airlines,7768,ATL,SFO,05/11/2024 07:41,9/1/2024 7:46,05/11/2024 09:31,9/1/2024 13:59,18,Weather,True,False,Airbus A320,N13625,167
10771,United,853,ATL,SEA,05/11/2024 22:15,9/1/2024 22:22,05/12/2024 00:31,9/2/2024 1:16,1,Weather,True,True,Boeing 737,N48538,2187
10772,Delta,5186,JFK,SFO,05/11/2024 23:16,9/1/2024 23:36,05/12/2024 00:44,9/2/2024 1:29,13,Maintenance,True,True,Boeing 777,N10904,193
10773,Delta,1300,ORD,SEA,05/11/2024 23:45,9/1/2024 23:52,05/12/2024 05:26,9/2/2024 1:54,9,Air Traffic Control,True,True,Airbus A320,N52902,1542
10774,Delta,5461,DFW,SFO,05/11/2024 16:34,9/1/2024 16:51,05/11/2024 21:32,9/1/2024 17:44,10,Weather,False,False,Boeing 737,N59346,158
10775,Delta,8970,ATL,BOS,05/11/2024 04:32,9/1/2024 4:46,05/11/2024 07:43,9/1/2024 10:28,-4,,False,True,Boeing 737,N41407,2364
10776,Delta,5383,ATL,BOS,05/11/2024 09:25,9/1/2024 9:27,05/11/2024 14:30,9/1/2024 14:32,7,Air Traffic Control,False,True,Boeing 777,N21345,2980
10777,United,7514,ORD,MIA,05/11/2024 21:22,9/1/2024 21:46,05/11/2024 23:44,9/2/2024 3:17,-5,,False,False,Boeing 737,N57569,373
10778,United,2370,LAX,SEA,05/11/2024 04:57,9/1/2024 5:12,05/11/2024 10:51,9/1/2024 9:05,8,Air Traffic Control,False,True,Boeing 777,N78383,512
10779,American Airlines,7944,ORD,SEA,05/11/2024 11:02,9/1/2024 11:24,05/11/2024 14:32,9/1/2024 13:28,26,Maintenance,True,True,Airbus A320,N19978,871
10780,Delta,4407,JFK,MIA,05/11/2024 16:16,9/1/2024 16:42,05/11/2024 18:11,9/1/2024 21:40,24,Air Traffic Control,False,True,Boeing 777,N63276,2498
10781,American Airlines,8538,JFK,JFK,05/11/2024 16:27,9/1/2024 16:33,05/11/2024 17:51,9/1/2024 18:27,0,,False,True,Boeing 737,N21781,658
10782,American Airlines,2431,JFK,BOS,05/11/2024 12:08,9/1/2024 12:28,05/11/2024 18:12,9/1/2024 16:21,13,Maintenance,True,True,Boeing 737,N39270,2653
10783,United,1409,ORD,SFO,05/11/2024 12:50,9/1/2024 13:06,05/11/2024 14:56,9/1/2024 13:46,-4,,True,False,Airbus A320,N43232,2823
10784,Southwest,1167,ORD,SFO,05/11/2024 22:05,9/1/2024 22:24,05/11/2024 23:49,9/2/2024 3:20,15,Air Traffic Control,True,True,Boeing 737,N30100,665
10785,Southwest,3947,ATL,JFK,05/11/2024 13:20,9/1/2024 13:36,05/11/2024 17:21,9/1/2024 17:10,-10,,True,False,Airbus A320,N69177,2011
10786,Delta,8983,ATL,BOS,05/11/2024 18:16,9/1/2024 18:41,05/11/2024 21:30,9/1/2024 23:28,12,Maintenance,True,False,Airbus A320,N29540,941
10787,American Airlines,2102,DFW,SFO,05/11/2024 04:29,9/1/2024 4:43,05/11/2024 09:43,9/1/2024 10:21,-8,,False,True,Boeing 737,N15502,2376
10788,Delta,7824,ATL,MIA,05/11/2024 08:38,9/1/2024 9:02,05/11/2024 11:56,9/1/2024 13:34,-4,,True,True,Boeing 737,N66544,2658
10789,American Airlines,8844,JFK,SEA,05/11/2024 00:29,9/1/2024 0:45,05/11/2024 06:19,9/1/2024 6:30,1,Air Traffic Control,False,True,Boeing 777,N85194,674
10790,Southwest,3509,ATL,BOS,05/11/2024 10:38,9/1/2024 10:55,05/11/2024 12:10,9/1/2024 13:52,14,Air Traffic Control,False,False,Boeing 737,N20590,215
10791,Delta,4089,ORD,SFO,05/11/2024 04:40,9/1/2024 4:51,05/11/2024 10:27,9/1/2024 10:45,5,Air Traffic Control,False,True,Boeing 777,N62399,706
10792,Delta,9314,DFW,SFO,05/11/2024 21:14,9/1/2024 21:16,05/12/2024 03:57,9/1/2024 22:06,-8,,False,False,Boeing 777,N26379,1394
10793,Southwest,6162,JFK,SEA,05/11/2024 23:44,9/2/2024 0:00,05/12/2024 03:25,9/2/2024 5:54,10,Air Traffic Control,True,True,Boeing 777,N59901,2094
10794,Delta,4989,JFK,BOS,05/11/2024 20:29,9/1/2024 20:50,05/11/2024 23:09,9/1/2024 23:39,10,Weather,True,True,Airbus A320,N18353,2012
10795,Delta,5934,ORD,SEA,05/11/2024 07:41,9/1/2024 8:06,05/11/2024 09:28,9/1/2024 8:56,15,Weather,False,False,Boeing 737,N88000,442
10796,United,4657,ATL,BOS,05/11/2024 07:38,9/1/2024 7:46,05/11/2024 12:25,9/1/2024 9:51,13,Weather,True,False,Boeing 737,N20504,2814
10797,Southwest,1468,ORD,MIA,05/11/2024 12:11,9/1/2024 12:29,05/11/2024 18:35,9/1/2024 17:21,10,Weather,False,True,Boeing 737,N71635,848
10798,Delta,3799,ORD,JFK,05/11/2024 08:53,9/1/2024 9:14,05/11/2024 10:10,9/1/2024 11:57,4,Maintenance,True,True,Airbus A320,N23119,349
10799,Delta,7683,ORD,BOS,05/11/2024 14:28,9/1/2024 14:58,05/11/2024 17:24,9/1/2024 18:31,3,Weather,False,False,Airbus A320,N32609,772
10800,Southwest,7318,JFK,BOS,05/11/2024 15:56,9/1/2024 16:09,05/11/2024 17:08,9/1/2024 17:17,21,Air Traffic Control,False,True,Boeing 737,N13483,381
10801,Southwest,8016,JFK,SFO,05/11/2024 09:36,9/1/2024 9:50,05/11/2024 12:57,9/1/2024 12:00,24,Air Traffic Control,True,False,Airbus A320,N26152,559
10802,Delta,4571,LAX,JFK,05/11/2024 04:14,9/1/2024 4:42,05/11/2024 08:46,9/1/2024 6:15,1,Maintenance,True,False,Airbus A320,N94406,1896
10803,Southwest,5265,ATL,SEA,05/11/2024 15:49,9/1/2024 16:08,05/11/2024 20:59,9/1/2024 21:57,8,Air Traffic Control,True,False,Airbus A320,N49031,1347
10804,United,1944,JFK,SFO,05/11/2024 12:56,9/1/2024 13:06,05/11/2024 14:54,9/1/2024 14:06,10,Maintenance,True,True,Boeing 737,N58414,2313
10805,Southwest,3458,ATL,SEA,05/11/2024 18:44,9/1/2024 19:07,05/12/2024 00:57,9/1/2024 22:14,30,Air Traffic Control,True,False,Airbus A320,N92695,1332
10806,Southwest,9786,ATL,SFO,05/11/2024 03:58,9/1/2024 4:06,05/11/2024 07:13,9/1/2024 9:23,25,Air Traffic Control,True,False,Airbus A320,N18902,139
10807,Southwest,3109,JFK,JFK,05/11/2024 12:33,9/1/2024 12:52,05/11/2024 17:21,9/1/2024 15:30,-3,,True,True,Boeing 777,N26318,2272
10808,American Airlines,9128,LAX,JFK,05/11/2024 03:46,9/1/2024 3:59,05/11/2024 09:36,9/1/2024 10:02,16,Maintenance,True,True,Airbus A320,N54386,2153
10809,Southwest,3113,ATL,MIA,05/11/2024 02:42,9/1/2024 3:06,05/11/2024 03:43,9/1/2024 3:45,3,Maintenance,True,True,Airbus A320,N58700,127
10810,Delta,4456,LAX,JFK,05/11/2024 04:26,9/1/2024 4:43,05/11/2024 07:52,9/1/2024 8:37,11,Weather,True,True,Airbus A320,N83221,1466
